puuid,user,tag,hs_percent,body_percent,leg_percent,s_damage_per_round,s_kd_ratio,s_hs_percent,s_win_percent,s_kast_percent,s_dd_round,s_acs,s_kad_ratio,s_kills_per_round,deaths_per_game,kills_per_game,assists_per_game,first_bloods_per_game,flawless_rounds_per_game,aces_per_game,smurf_label
d1624894-d0b9-5243-b35a-8afb91925ecf,ARASAKA,6955,22.5,71.8,5.6,161.4,1.13,22.5,37.5,76.1,12.0,242.9,1.36,0.9,13.75,15.5,3.25,1.875,0.75,0.0,suspicious
91bf047e-6aab-5700-8c84-d76b0f3826d8,打残局像第一次牵你手的心跳加速,kaiz,27.9,67.5,4.6,184.6,1.34,31.8,50.0,73.9,43.0,288.0,1.66,1.0,15.444444444444445,20.666666666666668,4.907407407407407,3.5,0.7407407407407407,0.0925925925925925,most likely smurf
d394d2fd-ac7d-53ad-9348-f30e428b1b37,Jamaican Tragedy,Bombo,21.6,73.4,5.0,169.7,1.28,22.1,40.9,72.2,27.0,259.9,1.57,0.9,15.272921052631578,19.545894736842104,4.466710526315789,2.3894210526315787,0.6242631578947369,0.064578947368421,most likely smurf
ddd05d96-5b3e-542d-bc28-9eeeb3198fab,FartWrld,1023,22.8,72.8,4.4,122.2,0.82,22.4,48.6,67.7,-22.0,184.0,1.13,0.6,15.706956521739132,12.805043478260872,4.87408695652174,2.2186956521739134,0.7747826086956523,0.0211304347826087,normal player
fc706ebc-d481-50a8-b02d-267f3fba4b02,verapo,0000,28.3,68.1,3.6,141.7,1.03,25.4,46.8,72.7,7.0,213.6,1.48,0.7,14.756444444444442,15.207111111111107,6.57511111111111,1.7564444444444445,0.7511111111111111,0.0115555555555555,normal player
11c41a9f-0674-5cf2-9322-9d579a26a889,Wob,idk,29.6,64.4,6.0,133.8,1.02,28.3,44.1,71.7,0.0,203.8,1.35,0.7,14.4158,14.7098,4.7138,2.3422,0.686,0.0196,normal player
0684f355-bd7e-5aeb-a6c5-bcec15866e0f,lilspitbubble,pew,11.7,85.7,2.6,147.7,1.31,11.7,0.0,77.3,10.0,217.0,2.0,0.8,15.37329069767442,15.56213953488372,5.044116279069767,2.01281015037594,0.7458750000000001,0.0202020408163265,normal player
15e80503-506f-57e2-bd41-bd09fd409ddd,Expert,lose,27.1,65.1,7.7,153.6,1.2,28.2,55.9,73.4,17.0,237.4,1.53,0.8,14.81004938271605,17.77067901234568,4.913679012345679,2.45683950617284,0.7453333333333334,0.0690123456790123,suspicious
660904e2-e87a-55f8-9af2-6c9e56801389,haterscarlett,smoke,35.5,57.6,6.9,121.8,0.86,35.3,66.7,67.4,-18.0,181.7,1.15,0.6,15.613863636363636,13.49159090909091,4.517409090909091,1.6675,0.667,0.0,normal player
aa779830-ab91-5e08-a580-d132411c8ffe,footlicker,9579,13.7,71.4,14.9,149.7,1.01,14.2,46.9,75.3,-1.0,229.0,1.44,0.8,15.649789473684212,15.760868421052631,6.788157894736843,2.011763157894737,0.715842105263158,0.0246842105263157,normal player
e617c870-42c0-533c-ae47-b792d384b15a,Ultraviolet,wip,44.1,52.9,2.9,240.7,2.46,44.1,100.0,87.0,126.0,379.6,2.77,1.4,13.0,32.0,4.0,2.0,1.0,0.0,most likely smurf
2d0a8d49-b638-56d6-9e6d-baa807160c05,Chai Connoisseur,2000,26.9,69.9,3.2,154.4,1.06,26.3,51.4,71.6,9.0,231.8,1.4,0.8,16.10533333333333,17.07622222222222,5.482666666666666,2.6271111111111107,0.6853333333333332,0.0,suspicious
69f9b894-9143-534e-add9-c7249b01a8e3,渡完瑞拉渡你妹,0987,20.3,72.0,7.6,181.3,1.39,20.9,45.5,73.2,42.0,281.9,1.74,1.0,14.411630434782609,20.00021739130435,5.034673913043479,2.898152173913044,0.7814130434782609,0.1088043478260869,most likely smurf
4393f30f-bb5b-5d63-9e42-9d9ae9e9126a,ZapityZap,8008,19.8,74.7,5.5,134.7,0.94,19.2,44.6,5.5,-12.0,210.1,1.15,0.7,15.886632911392406,14.870430379746836,3.409924050632912,3.2292658227848103,0.7282784810126582,0.0112911392405063,normal player
7d22d61b-aefb-543a-b20c-8055222a8b4f,Furhaw,NA1,11.8,72.4,15.8,115.9,0.77,11.0,52.6,71.4,-22.0,182.2,1.3,0.6,16.403029126213593,12.578038834951457,8.707087378640777,1.6597087378640776,0.7660194174757281,0.0,normal player
fb237c8a-54dc-5f94-ba2e-3568d1c4f62b,ttv closelymaple,scout,29.3,65.7,5.0,147.7,1.07,31.5,48.5,71.2,8.0,219.7,1.38,0.8,15.241382978723404,16.242340425531914,4.8190425531914896,2.125744680851064,0.8668085106382979,0.0,suspicious
4c7bf164-278a-57d9-9cd3-2d68406a3655,D15B2,5261,16.4,74.8,8.8,150.0,1.07,16.4,42.9,69.7,10.0,224.1,1.44,0.8,13.728,14.729,5.005,1.43,0.429,0.0,suspicious
e1e255b9-e9bd-51b6-96fa-b72e8420eaf3,forntitefan2008,5774,15.7,77.8,6.6,143.1,1.02,15.3,50.0,72.2,7.0,213.6,1.43,0.7,14.954545454545457,15.227272727272728,6.136363636363637,2.272727272727273,0.5454545454545454,0.0454545454545454,normal player
585053fc-1e0c-58e7-8c46-e2259ecc6715,ZeniMori,LvHer,41.6,55.2,3.2,151.8,1.1,39.9,52.1,70.6,10.0,230.4,1.35,0.8,15.379920000000002,16.968970000000002,3.735570000000001,2.4174400000000005,0.7919200000000001,0.02084,suspicious
19369082-910b-55c0-87e6-6bc24a23276a,CBT,Kenma,27.3,68.6,4.0,148.4,1.15,29.2,49.7,73.1,15.0,223.8,1.51,0.8,14.356379746835444,16.514240506329116,5.22793670886076,1.5413291139240508,0.647987341772152,0.0314556962025316,suspicious
addcfe0f-7f91-5596-82f3-dea0e40cf3a9,JasmineMilkTea,6191,20.6,71.4,7.9,175.5,1.62,20.6,100.0,73.9,27.0,260.3,2.23,0.9,13.0,21.0,8.0,2.0,1.0,0.0,most likely smurf
a6d7b3bd-7d4f-571c-8035-8659fd5eb2cc,Malo,823,28.0,66.6,5.3,150.3,0.94,28.0,40.0,71.4,1.0,221.6,1.25,0.8,17.333333333333332,16.266666666666666,5.333333333333333,2.4,0.6666666666666666,0.0,normal player
50da6a44-7d64-5da0-81cd-7a01f14c9706,Seishin,pook,24.8,68.5,6.7,124.6,0.87,24.1,43.1,71.2,-22.0,186.5,1.17,0.7,16.239464285714284,14.084464285714285,4.9565,1.7163035714285713,0.5464464285714286,0.0,normal player
792a812e-d514-5d5d-8687-b8037761e428,desruC,6984,25.5,68.5,6.0,133.8,0.98,23.9,55.0,69.1,-1.0,201.6,1.28,0.7,15.75,15.4,4.75,2.2,0.85,0.0,normal player
7dfc36f4-bdef-5e27-a551-246c41682b2c,Minty,6360,15.3,73.6,11.1,108.9,0.77,20.5,43.3,71.7,-31.0,167.8,1.36,0.6,15.7612,12.104755555555554,9.2662,0.9814666666666666,0.7216666666666667,0.0096222222222222,normal player
8a5b1773-d619-579f-8f40-b2a32e7cdd05,Yukinontaso,Shizu,30.5,65.6,3.9,174.0,1.24,27.8,52.0,74.8,32.0,260.2,1.59,0.9,15.26233766233766,18.875324675324677,5.341818181818181,2.7350649350649348,0.8779220779220778,0.0202597402597402,most likely smurf
d3f1ff26-18ea-5792-9273-fba2b20f5928,doggy,313,22.2,75.3,2.5,165.6,1.1,21.8,50.0,72.4,17.0,248.3,1.42,0.8,16.02906976744186,17.709302325581394,5.0,2.1627906976744184,0.686046511627907,0.0406976744186046,suspicious
b190db73-2f88-52de-b42a-0c0daa85f982,Rental Catgirl,STLLA,14.8,77.7,7.6,135.5,0.9,16.9,54.9,66.7,-9.0,210.4,1.19,0.7,16.62685714285714,15.038678571428571,4.7057142857142855,3.0391071428571426,0.7646785714285714,0.0196071428571428,normal player
0023945c-c31c-51b5-a806-47bd7d02b787,Pancake,6852,18.5,76.3,5.3,167.0,1.25,26.9,60.0,73.7,26.0,253.3,1.59,0.9,15.258823529411766,19.141176470588235,5.0588235294117645,2.5647058823529414,0.8470588235294118,0.0588235294117647,most likely smurf
5743c70a-7ad6-5c9c-ae64-dd19fa87162a,Spanksta,6785,18.8,75.6,5.6,149.9,1.07,20.1,54.1,71.8,4.0,225.5,1.39,0.8,15.4185,16.568125000000002,4.882525,2.3804,0.83855,0.013525,suspicious
96f8e616-fb05-5d64-b967-90955e9bf69f,EatDat,2003,23.2,73.0,3.8,118.0,0.82,28.0,40.0,68.2,-23.0,172.1,1.11,0.6,15.9,13.06,4.6,1.46,0.72,0.0,normal player
aeab6e84-ed03-5734-a6b7-21ee76ab3b00,jcart,track,23.6,71.1,5.3,197.0,1.43,22.1,55.7,77.2,56.0,303.0,1.83,1.0,15.08025925925926,21.50638888888889,6.044481481481482,3.733962962962962,0.8355,0.1031481481481481,most likely smurf
c056fb90-8abb-5788-8d46-fedc93e5aad1,choso,NOVAA,24.5,70.8,4.8,127.4,0.9,25.3,50.0,65.5,-18.0,196.0,1.13,0.7,15.033333333333331,13.533333333333331,3.466666666666667,1.9666666666666663,0.5666666666666667,0.0666666666666666,normal player
d6ad1f4a-e25f-5474-bfee-5518cbc06fb5,okay,kaye,20.9,74.2,4.9,136.8,0.86,17.1,48.6,71.4,-12.0,202.0,1.27,0.7,16.304365384615384,14.098673076923076,6.659134615384615,1.4720192307692308,0.7523653846153846,0.0093461538461538,normal player
1b55f9a1-883f-5a94-bb14-b5922466b877,maelu,puckl,17.0,75.8,7.2,161.4,1.34,17.3,47.2,77.4,37.0,256.1,1.78,0.9,13.85792,18.61568,6.11712,2.41664,0.77408,0.07552,most likely smurf
d5d147ff-0f26-594d-951c-d1593b5a7c2f,C9 CRAYON EATER,11111,40.7,55.8,3.5,172.1,1.39,37.9,70.3,78.3,46.0,257.9,1.78,0.9,14.416450704225351,20.06025352112676,5.614098591549295,2.237718309859155,0.752507042253521,0.0495070422535211,most likely smurf
c105cf2b-c1b9-594e-9ce2-60ecf7a223ba,ZmjjKK乾,EDGup,27.0,67.9,5.1,141.3,0.95,29.2,46.2,68.6,1.0,207.8,1.3,0.7,16.0944,15.296400000000002,5.5692,1.9152,0.798,0.0336,normal player
dcaa43fe-0d77-5d6a-8d6c-d4314b3a3132,shinji2,1208,30.4,64.5,5.1,150.0,0.97,30.4,20.0,60.5,-4.0,223.3,1.2,0.8,15.3,14.8,3.5,2.5,0.5,0.0,normal player
54e637a0-b670-55bf-b9a5-3a5b83e90c31,Misty,6348,22.4,70.2,7.4,136.4,1.01,19.4,54.1,73.4,3.0,209.9,1.44,0.7,15.245895238095237,15.328333333333331,6.610504761904761,1.4581238095238094,0.6955714285714285,0.0103047619047619,normal player
